Date,Close,High,Low,Open,Volume
20/07/2020,14688,14884.7002,14610.91406,14610.91406,0
21/07/2020,14949.2998,14950,14680.2002,14950,0
22/07/2020,14626.8623,14754.2002,14553.59961,14754.2002,0
23/07/2020,14630,14704.2002,14538,14704.2002,0
24/07/2020,14578.9043,14700,14549,14700,0
27/07/2020,14603,14629.59961,14461.42578,14527.73047,0
28/07/2020,14614.5,14605.59961,14459.07813,14465.70508,0
29/07/2020,14633.5,14663.90039,14473.28613,14480.23438,0
30/07/2020,14458.34473,14733.7002,14457.80859,14457.80859,0
31/07/2020,14486.66895,14737.09961,14470.92773,14485.66895,0
03/08/2020,14593,14727.40039,14584.57715,14591.47656,0
04/08/2020,14540.9209,14776.5,14539.75977,14540.66992,0
05/08/2020,14720,14720,14465.5918,14720,0
06/08/2020,14307.64258,14626,14296.49512,14574.2002,0
07/08/2020,14568.45703,14731.09961,14566.21973,14639.40039,0
10/08/2020,14618,14761.59961,14467.62109,14481.11719,0
11/08/2020,14823.7998,14768.59961,14593.58984,14593.58984,0
12/08/2020,14858.5,14833.5,14613.58301,14617.96484,0
13/08/2020,14670.80957,14953.59961,14670.94922,14953.59961,0
14/08/2020,14673.49707,14954.59961,14674.15625,14948.5,0
17/08/2020,14788,14917,14549.79297,14550.79297,0
18/08/2020,14969.40039,14971.09961,14701.63867,14971.09961,0
19/08/2020,14598.07227,14838,14592.69727,14596.97168,0
20/08/2020,14694.19727,14789.2998,14681.5,14693.60156,0
21/08/2020,14543.41211,14793.40039,14533.86719,14541.81152,0
24/08/2020,14764,14800.2998,14576.54102,14576.54102,0
25/08/2020,14629.40039,14664,14518.14063,14523.58008,0
26/08/2020,14607.7002,14686,14435.19434,14607.7002,0
27/08/2020,14447.38281,14729.09961,14446.41309,14643.59961,0
28/08/2020,14446.00391,14735.59961,14446.39941,14735.59961,0
31/08/2020,14618,14626.7998,14412.63379,14419.38086,0
01/09/2020,14599.7002,14723.7002,14337.13281,14599.7002,0
02/09/2020,14818.59961,14884,14453.95215,14453.95215,0
03/09/2020,14565.14746,14895,14569.27148,14895,0
04/09/2020,14545.9873,14854.5,14536.59375,14854.5,0
07/09/2020,14741,14791.2998,14706,14752.22754,0
08/09/2020,14795,14878,14543.25586,14795,0
09/09/2020,14915.2002,14915.2002,14760,14915.2002,0
10/09/2020,14874.2002,14994.7002,14761.65918,14869.7002,0
11/09/2020,14857.4707,15045.2998,14870.9707,15040.2002,0
14/09/2020,14883,15035,14858.60547,14860.99316,0
15/09/2020,14983.5,15010.48926,14799.59961,14979,0
16/09/2020,14869.59961,14881.19434,14783,14865.09961,0
17/09/2020,14812.58691,14887,14722.59961,14850.5,0
18/09/2020,14788,14816.30859,14679.59961,14795.5,0
21/09/2020,14728,14829.5,14573.09961,14715.41504,0
22/09/2020,14839.2002,14859,14694.80762,14834.7002,0
23/09/2020,14742.58594,14899.90039,14740.58594,14829.7002,0
24/09/2020,14803.98535,15041.5,14660.59961,14955.5,0
25/09/2020,14839.57813,15019.7998,14841.43066,15019.7998,0
28/09/2020,14863,14980.59961,14816.2998,14832.02441,0
29/09/2020,14893.59961,14989,14848.90039,14889.09961,0
30/09/2020,14910,14972.7998,14809.7002,14905.5,0
01/10/2020,14879,14897.90039,14709.5,14857,0
02/10/2020,14817.55859,14933.5,14816.99121,14870.5,0
05/10/2020,14853,14853,14672.40039,14829.85547,0
06/10/2020,14780.18262,14773.5,14675.5,14705,0
07/10/2020,14773,14846.49219,14709,14780.5,0
08/10/2020,14715.5,14764,14692.5,14727.5,0
09/10/2020,14676.99609,14759.2002,14619.90039,14759.2002,0
12/10/2020,14693,14751.5,14681.6416,14683.48047,0
13/10/2020,14484.99219,14787.7998,14484.25293,14775,0
14/10/2020,14793,14790,14664.67773,14790,0
15/10/2020,14681.46289,14800.2002,14671.54004,14758.2002,0
16/10/2020,14652.5,14779.2002,14652.59961,14779.2002,0
19/10/2020,14693,14770,14663.59473,14693,0
20/10/2020,14708,14730,14640.5,14705,0
21/10/2020,14688,14701.59961,14527.24121,14685,0
22/10/2020,14639.77539,14744,14613,14635,0
23/10/2020,14639.85254,14745,14640,14743,0
26/10/2020,14642.78223,14716.40039,14645.5,14662.8916,0
27/10/2020,14724.2002,14724.2002,14618,14724.2002,0
28/10/2020,14653.27441,14810.2998,14652.36035,14670,0
29/10/2020,14777.2002,14811.09961,14730.90039,14777.2002,0
30/10/2020,14818,14819.2998,14462.90527,14462.90527,0
02/11/2020,14586.16992,14748.7998,14611.2002,14632.28125,0
03/11/2020,14603.95801,14669.2002,14445.7002,14604.18359,0
04/11/2020,14540.89258,14623.7998,14126.7998,14493.7998,0
05/11/2020,14360,14507.52637,14237.7998,14360,0
06/11/2020,14256,14316.7998,14190,14256,0
09/11/2020,14198.67188,14218.5,13931.7002,14175.92969,0
10/11/2020,14256.36035,14263.83887,13984.7002,14050,0
11/11/2020,14041.54492,14224.2002,13990.5,14140,0
12/11/2020,13878.98926,14233,13876.34277,13876.41504,0
13/11/2020,14133.49121,14241.40039,14127.00977,14135.5918,0
16/11/2020,14135.55957,14163,14067.7002,14123.12988,0
17/11/2020,14089.2002,14122.09961,14031,14089.2002,0
18/11/2020,14026.45117,14130.7002,14025.24219,14025.95117,0
19/11/2020,14110.2002,14259.40039,14096.2002,14110.2002,0
20/11/2020,14189.90039,14233.59961,14148,14189.90039,0
23/11/2020,14150.99121,14202.7998,14113.29004,14139.51367,0
24/11/2020,14164.60547,14240.40039,14143,14230,0
25/11/2020,14121.7998,14203.09961,14018.2002,14203.09961,0
26/11/2020,14127.4707,14161,14101,14140,0
27/11/2020,13897.66895,14157.2002,13869.32715,14035,0
30/11/2020,14061.64453,14197.7998,13826.87305,14052.72168,0
01/12/2020,14094.93555,14206,13837.65137,14200,0
02/12/2020,14175,14246.7002,13955.2002,14175,0
03/12/2020,14076.41992,14229.2002,14076.21973,14199.2002,0
04/12/2020,14092.79883,14190,14085.95605,14190,0
07/12/2020,14076.49023,14217.40039,14069.86523,14079.80957,0
08/12/2020,14143,14165.5,14080,14140,0
09/12/2020,14083.01074,14173.59961,14051.2998,14160,0
10/12/2020,14150,14150,14074.13184,14150,0
11/12/2020,14082.59277,14175,14076,14160.7002,0
14/12/2020,14069.15723,14199.2998,14043.97852,14044.11035,0
15/12/2020,14221.90039,14225,14056.45996,14220.90039,0
16/12/2020,14190,14199,14101.08105,14190,0
17/12/2020,14070.53711,14169.2002,14065.74121,14169.2002,0
18/12/2020,14083.85059,14170,14062,14125,0
21/12/2020,14068.9375,14262.59961,14100,14116.25391,0
22/12/2020,14100.73145,14304.7998,14103.63086,14234.2002,0
23/12/2020,14324.2002,14324.2002,14109.72363,14324.2002,0
24/12/2020,14146.90137,14285,14129.10254,14285,0
25/12/2020,14148.64355,14216.7998,13994.31152,14215,0
28/12/2020,13911.14355,14201,13930.02344,14000.84668,0
29/12/2020,14126.12012,14164,14071.5,14090,0
30/12/2020,14069.90918,14156.5,13993.40039,14156.5,0
31/12/2020,13832.55957,14027.2998,13832.33496,13990,0
01/01/2021,13932.37402,14034.47363,13875,13875,0
04/01/2021,14022.50098,14043,13826.09961,13890.57813,0
05/01/2021,13931.40039,13962,13880,13931.40039,0
06/01/2021,13930,13953.59961,13875,13930,0
07/01/2021,13951.5,14137.5,13837.66406,13951.5,0
08/01/2021,13892.97754,14147.40039,13892.97754,14135,0
11/01/2021,13861.39258,14297,13897.0166,13906.61035,0
12/01/2021,14088.73535,14287.2998,14088.09766,14285,0
13/01/2021,14031.07813,14194.90039,14032.25684,14155,0
14/01/2021,14166,14166,13979.90039,14166,0
15/01/2021,14063.14746,14099,13969.5,14014,0
18/01/2021,13880.7793,14162,13882.99023,13892.55273,0
19/01/2021,14100.7998,14167.55566,14045.7002,14100.7998,0
20/01/2021,14122,14121.2998,13981.40039,14121.2998,0
21/01/2021,14037.2002,14042,13954.2002,14042,0
22/01/2021,13960.76172,14122,13953.56934,14060,0
25/01/2021,14012.89551,14126.2998,14013,14019.11426,0
26/01/2021,14148.5,14151.2998,14040,14147.5,0
27/01/2021,14142,14156.5,14037.09082,14142,0
28/01/2021,14195,14195,14038.6543,14195,0
29/01/2021,13854.86426,14242.37988,13855.86426,14105,0
01/02/2021,13828.13672,14081.2998,13834.98047,13843.52148,0
02/02/2021,14118.5,14117.5,13990.90039,14117.5,0
03/02/2021,13995.53516,14047.5,13960.2998,14047.5,0
04/02/2021,13983.95215,14088,13978.83887,14029.5,0
05/02/2021,14010.47363,14093.5,13993.5,14080,0
08/02/2021,14001.10352,14034.09961,13982,14001.21973,0
09/02/2021,13990.45996,14047.2998,13965.40039,14047.2998,0
10/02/2021,13989.18848,14029.2002,13957.90039,14029.2002,0
11/02/2021,14027,14027,13949.5,14027,0
12/02/2021,13976.24023,14009.7998,13952.2002,14009.7998,0
15/02/2021,13966,13974.59961,13858.2998,13968.45313,0
16/02/2021,13907,14022.2998,13724.61328,13940.59961,0
17/02/2021,14039.2002,14151.5,13918,14039.2002,0
18/02/2021,14007.47461,14110,13997.65137,14102.5,0
19/02/2021,13998.19824,14118,13991.90039,14118,0
22/02/2021,13898.41699,14237.2002,13886.35352,13889.53418,0
23/02/2021,14107.69629,14165,14067.7998,14165,0
24/02/2021,14081.61719,14126.2002,14020.2998,14126.2002,0
25/02/2021,14097.7998,14256.5,14042.7998,14096.7998,0
26/02/2021,13968.18555,14410,13967.28516,14410,0
01/03/2021,14110.58496,14347.5,14079.67871,14092.25781,0
02/03/2021,14245.62012,14372,14245.41992,14336.2002,0
03/03/2021,14239.18164,14345,14234.7666,14345,0
04/03/2021,14349,14351.5,14227.7998,14349,0
05/03/2021,14268.87988,14441,14243.85645,14410,0
08/03/2021,14287.39258,14364,14113.5957,14275.8916,0
09/03/2021,14344.47559,14466,14110.56055,14343.93359,0
10/03/2021,14393,14444.2002,14176.06348,14396.55957,0
11/03/2021,14398,14462.59961,14280.90039,14462.59961,0
12/03/2021,14283.90039,14446.5,14284.90039,14345,0
15/03/2021,14385.20898,14417.2998,14407.40039,14409.40039,0
16/03/2021,14464,14506.7998,14378.40039,14464,0
17/03/2021,14427.5,14495.2002,14394.7002,14495,0
18/03/2021,14403,14529.7998,14338,14402,0
19/03/2021,14431,14494.7998,14373.5,14494.7998,0
22/03/2021,14372.2002,14442.40039,14373.09961,14398,0
23/03/2021,14375.7998,14499,14252.5,14432.7002,0
24/03/2021,14505.5,14505.5,14388,14505.5,0
25/03/2021,14460,14508.7002,14401.5,14508.7002,0
26/03/2021,14456.40039,14502.09961,14399.90039,14502.09961,0
29/03/2021,14411,14501,14411,14411,0
30/03/2021,14511.7002,14569.59961,14438,14511.7002,0
31/03/2021,14605,14605,14517.09961,14605,0
01/04/2021,14606,14605,14495.2998,14605,0
02/04/2021,14553,14553,14486,14553,0
05/04/2021,14518,14536,14446.5,14518,0
06/04/2021,14529.2002,14529.2002,14456.2998,14529.2002,0
07/04/2021,14460.2998,14577.59961,14456.2002,14510,0
08/04/2021,14641,14641,14488,14641,0
09/04/2021,14660.7002,14660.7002,14528,14660.7002,0
12/04/2021,14558,14644,14558,14558,0
13/04/2021,14611.90039,14674,14588,14611.90039,0
14/04/2021,14621.09961,14688,14597.2002,14688,0
15/04/2021,14673.7998,14673.7998,14562.59961,14673.7998,0
16/04/2021,14616,14617,14512.2998,14603,0
19/04/2021,14558,14575.59961,14509.09961,14558,0
20/04/2021,14570,14576.09961,14471.5,14569.2998,0
21/04/2021,14543.2002,14587.2998,14495,14587.2998,0
22/04/2021,14564.2002,14564.2002,14507,14564.2002,0
23/04/2021,14606.59961,14605.90039,14504.40039,14605.90039,0
26/04/2021,14518,14518,14416.5,14518,0
27/04/2021,14459.59961,14517,14460.7002,14505.09961,0
28/04/2021,14516.40039,14568.5,14478,14566,0
29/04/2021,14519,14519,14384.90039,14519,0
30/04/2021,14439.7002,14494.7002,14395.59961,14439.7002,0
03/05/2021,14438,14519.7998,14394.7998,14438,0
04/05/2021,14399.09961,14480.2002,14390.5,14448.5,0
05/05/2021,14482.5,14529,14411.2998,14529,0
06/05/2021,14399.5,14450,14276.2002,14450,0
07/05/2021,14283.7998,14312,14055.90039,14282.7998,0
10/05/2021,14278,14278,14071.2998,14278,0
11/05/2021,14189.59961,14227.2998,14160.5,14220,0
12/05/2021,14220,14330.7998,14182.5,14220,0
13/05/2021,14347,14359.2002,14270.7998,14347,0
14/05/2021,14300.2998,14341,14262.90039,14341,0
17/05/2021,14191,14388.09961,14191,14191,0
18/05/2021,14344.5,14389.2998,14250.59961,14389.2998,0
19/05/2021,14362.2998,14416.2002,14266,14361.2998,0
20/05/2021,14389.7002,14444.7002,14338,14444.7002,0
21/05/2021,14397.2998,14396.2998,14311.2002,14396.2998,0
24/05/2021,14348,14370.40039,14311.5,14348,0
25/05/2021,14365,14364,14296.5,14364,0
26/05/2021,14371.40039,14371.40039,14217.09961,14371.40039,0
27/05/2021,14310,14335.09961,14263.7998,14309,0
28/05/2021,14318,14345.09961,14256.5,14330,0
31/05/2021,14278,14306.7998,14206.5,14278,0
01/06/2021,14247.5,14285.5,14179.7998,14274.2002,0
02/06/2021,14251.5,14327.7998,14240,14280,0
03/06/2021,14290.7002,14333.7998,14236.5,14290.7002,0
04/06/2021,14360,14360,14249.2002,14360,0
07/06/2021,14288,14298.2998,14239,14288,0
08/06/2021,14246.5,14287.7002,14199.65039,14278.2998,0
09/06/2021,14281,14310.7002,14243.5,14310.7002,0
10/06/2021,14300,14300,14223,14300,0
11/06/2021,14248.5,14251,14148,14247.5,0
14/06/2021,14182,14276.40039,14182,14182,0
15/06/2021,14267.5,14271.90039,14150.88965,14266.5,0
16/06/2021,14280.2998,14279.2998,14218,14279.2998,0
17/06/2021,14466.5,14487.59961,14302.7998,14407.5,0
18/06/2021,14554.7002,14554.7002,14367.09961,14554.7002,0
21/06/2021,14368,14505.59961,14368,14368,0
22/06/2021,14388.7998,14485.2998,14368.40039,14454,0
23/06/2021,14495,14495,14413,14495,0
24/06/2021,14413.2998,14491.40039,14381.73047,14468,0
25/06/2021,14511.2002,14511.2002,14417.5,14511.2002,0
28/06/2021,14418,14517.40039,14417.40039,14418,0
29/06/2021,14525,14593.40039,14438,14479,0
30/06/2021,14629.09961,14629.09961,14423.51953,14629.09961,0
01/07/2021,14601.59961,14601.59961,14490,14601.59961,0
02/07/2021,14581.40039,14635,14485.5,14635,0
05/07/2021,14526,14535,14444.5,14526,0
06/07/2021,14495,14530,14443.5,14507,0
07/07/2021,14568.7002,14568.7002,14468.2998,14568.7002,0
08/07/2021,14569.2002,14599.7002,14506.2002,14569.2002,0
09/07/2021,14618.7002,14618.7002,14479.59961,14618.7002,0
12/07/2021,14521,14525,14466.09961,14521,0
13/07/2021,14558.5,14557.5,14439.5,14557.5,0
14/07/2021,14542.09961,14539.7998,14453.5,14537.2998,0
15/07/2021,14473,14528.59961,14420.54004,14525.2002,0
16/07/2021,14563,14560,14426.90039,14560,0
19/07/2021,14491,14581.2998,14477.5,14491,0
20/07/2021,14664.5,14664.7998,14524.7002,14589.7002,0
21/07/2021,14620,14560.5,14477.40039,14551,0
22/07/2021,14536,14530.2002,14472.5,14530.2002,0
23/07/2021,14548.7002,14548.7002,14435.45996,14548.7002,0
